# IMAGENAME e1 e2 V0.5.6A RZP SEEING
OMEGA.2012-07-19T07:35:36.785 0.00457153 -0.00486731 1 -0.00224900 0.741907
OMEGA.2011-09-14T01:38:47.218 0.0405078 -0.000188185 1 0.00173700 0.546612
OMEGA.2011-09-14T01:40:13.609 0.0257294 -0.00733487 1 -0.000572000 0.567107
OMEGA.2011-09-20T05:21:54.560 -0.0140205 0.00890642 1 0.000407000 0.583224
OMEGA.2011-09-20T05:23:20.161 -0.00626195 0.00746058 1 -0.00157200 0.587451
OMEGA.2011-09-25T05:09:41.878 -0.0129167 -0.00780273 1 0.00111300 0.687817
OMEGA.2011-09-25T05:11:15.959 0.0146958 -0.0170164 1 -0.00111300 0.740234
OMEGA.2011-08-28T03:28:19.202 0.0201358 -0.00836073 1 -0.000233000 1.02353
OMEGA.2011-08-28T03:29:49.102 -0.0174342 0.000513783 1 0.000233000 1.03771
OMEGA.2011-09-25T02:08:46.641 0.00948511 0.0127238 1 0.000496000 0.848738
OMEGA.2011-09-25T02:10:11.582 0.0110486 0.0285170 1 -0.000496000 0.807720
OMEGA.2011-08-30T03:50:25.443 0.00462975 0.00102987 1 0.0505880 0.913029
OMEGA.2011-08-30T03:52:05.574 0.00795763 0.00622540 1 0.0495310 0.866946
OMEGA.2012-06-21T07:04:23.111 0.0108798 0.00537495 0 -0.0477880 1.47344
OMEGA.2012-06-21T07:06:03.020 0.0210402 -0.00536925 0 -0.0415970 1.61509
OMEGA.2012-07-26T07:35:32.570 -0.00414613 1.06973e-06 1 -0.00456300 0.620903
OMEGA.2012-07-26T07:37:13.890 0.000763485 -0.00698411 1 -0.00617200 0.598820
OMEGA.2011-08-17T06:27:32.072 -0.0312669 0.0206367 1 0.000842000 0.828178
OMEGA.2011-08-17T06:28:57.342 0.0136559 0.00964508 1 -0.000842000 0.825274
OMEGA.2011-08-29T03:06:54.022 0.0371830 -0.0259590 1 0.000581000 0.835158
OMEGA.2011-08-29T03:08:28.093 0.0386929 -0.0156935 1 -0.00161600 0.745016
OMEGA.2011-09-30T02:53:41.762 0.00125829 -0.0354843 0 0.0138000 1.22250
OMEGA.2011-09-30T02:55:11.433 0.0123932 -0.0139229 0 0.0179780 1.36888
OMEGA.2011-10-02T04:31:01.728 0.00196810 -0.00977889 1 -0.0147930 0.861228
OMEGA.2011-10-02T04:32:31.669 0.00564303 -0.0110634 1 -0.0159500 0.847996
OMEGA.2012-07-15T06:12:45.314 0.00204919 0.0148342 1 0.000267000 1.01399
OMEGA.2012-07-15T06:14:10.705 -0.00967267 0.0207939 1 -0.000267000 0.974385
OMEGA.2011-09-28T04:46:49.158 -0.0333397 -0.0187407 1 -0.00155400 0.847369
OMEGA.2011-09-28T04:48:14.069 -0.0440733 -0.0193781 1 0.00155400 1.01933
OMEGA.2011-08-29T02:05:13.335 0.0386790 -0.0227461 1 0.0107580 0.908201
OMEGA.2011-08-29T02:06:53.247 0.0322513 -0.00854949 1 0.0157230 1.04436
OMEGA.2012-09-08T02:13:23.254 -0.0121082 0.00183984 1 -0.0121500 1.08975
OMEGA.2012-09-08T02:15:03.454 0.00533110 -0.00633241 1 -0.0143310 0.978897
OMEGA.2012-05-16T09:52:53.850 0.0168223 -0.0267477 1 0.000323000 0.919568
OMEGA.2012-05-16T09:54:20.411 0.0119957 -0.00202648 1 -0.000323000 1.18769
OMEGA.2011-09-19T03:08:38.080 -0.00119753 0.0158214 1 0.000418000 0.749863
OMEGA.2011-09-19T03:10:07.861 -0.00255158 0.0121882 1 -0.000418000 0.726793
OMEGA.2013-07-01T09:10:29.748 -0.0148812 0.0195647 1 0.000737000 0.895627
OMEGA.2013-07-01T09:11:59.499 -0.00347559 0.0110353 1 -0.000737000 0.837826
OMEGA.2011-09-20T01:27:45.252 0.0160624 0.0132232 1 -0.000653000 0.845994
OMEGA.2011-09-20T01:29:10.453 0.0144070 0.00789817 1 0.000653000 0.880204
OMEGA.2011-08-30T02:39:27.470 0.0290154 0.0175964 1 -0.00139500 0.939454
OMEGA.2011-08-30T02:41:11.092 0.0250559 0.00855990 1 -0.00126600 0.959806
OMEGA.2012-06-21T09:32:11.248 0.000259657 0.00248867 1 0.00193200 1.09836
OMEGA.2012-06-21T09:33:54.888 0.00491535 -0.00251652 1 0.000729000 1.21320
OMEGA.2013-06-21T09:07:38.188 -0.0263805 -0.00862750 1 0.00881200 1.15362
OMEGA.2013-06-21T09:09:07.378 -0.115464 -0.00145069 0 0.0188000 1.43717
OMEGA.2013-07-02T07:25:03.781 -0.0285851 -0.00283167 1 -0.0169430 0.665094
OMEGA.2013-07-02T07:26:33.831 -0.0328651 0.00947842 1 -0.0106690 0.703967
OMEGA.2011-09-29T03:02:26.991 0.00327074 0.00376317 1 0.0250320 1.08928
OMEGA.2011-09-29T03:03:56.942 -0.00294613 0.00469184 1 0.0236760 0.952143
OMEGA.2011-11-23T01:38:26.326 -0.00620550 -0.0216415 0 -0.0237580 1.51413
OMEGA.2011-11-23T01:39:56.665 -0.00731448 -0.0200356 1 -0.0249500 1.43958
OMEGA.2011-10-03T04:36:12.086 0.0341943 0.0606125 1 -0.000729000 0.622048
OMEGA.2011-10-03T04:37:37.337 0.0571932 0.0707226 1 0.000729000 0.629115
OMEGA.2012-05-31T08:20:01.743 0.00882441 -0.00805906 1 0.000271000 0.824779
OMEGA.2012-05-31T08:21:29.364 -0.000685599 0.00493783 1 -0.000271000 0.843261
OMEGA.2011-08-28T01:26:10.719 0.0208415 -0.0259809 0 -0.0602140 1.91698
OMEGA.2011-08-28T01:27:53.011 0.0102648 -0.0245348 0 -0.0550980 2.21412
OMEGA.2011-09-26T05:17:57.337 0.00251310 0.00452266 1 0.0253770 1.37470
OMEGA.2011-09-26T05:19:37.318 0.00751289 -0.00609164 1 0.0239150 1.25136
OMEGA.2011-11-20T02:06:45.357 0.0544537 0.0249415 1 -0.0114240 1.03748
OMEGA.2011-11-20T02:08:25.539 0.0483937 0.0150170 1 -0.0147290 1.00713
OMEGA.2012-06-18T08:02:07.907 0.00926206 0.00381651 1 0.0426830 1.22022
OMEGA.2012-06-18T08:03:47.947 -0.00270340 -0.00194103 1 0.0494910 1.53867
OMEGA.2011-09-27T04:37:42.398 -0.0310497 -0.0194982 1 -5.50000e-05 1.01084
OMEGA.2011-09-27T04:39:12.179 -0.0225492 -0.0190698 1 5.50000e-05 0.946079
OMEGA.2011-09-24T02:29:11.475 -0.0123837 -0.00360248 0 0.0259460 1.72439
OMEGA.2011-09-24T02:30:45.266 0.000869330 0.00333868 0 0.0284720 1.57719
OMEGA.2011-11-25T01:31:23.467 0.0247901 -0.00525134 1 -0.0261260 1.01245
OMEGA.2011-11-25T01:32:53.138 0.0372675 -0.00985218 1 -0.0282930 1.00675
OMEGA.2011-10-02T03:09:55.410 -0.00565708 -0.0395334 1 -0.00403200 0.791241
OMEGA.2011-10-02T03:14:31.693 -0.00719484 -0.0126742 1 0.00403200 1.01746
OMEGA.2011-09-24T00:55:01.601 0.0194477 -0.0218549 0 0.0395830 1.18240
OMEGA.2011-09-24T00:56:27.551 0.0267948 -0.0379305 1 0.0392980 1.08797
OMEGA.2012-06-22T07:53:34.574 -0.0226311 0.0154315 1 -0.0415680 0.770361
OMEGA.2012-06-22T07:55:03.265 -0.00287456 0.0284654 1 -0.0373130 0.673727
OMEGA.2011-08-21T03:40:51.106 0.0299112 0.000956743 1 0.0459230 1.15632
OMEGA.2011-08-21T03:42:34.057 0.0276609 0.000565701 1 0.0528580 1.16741
OMEGA.2012-09-11T01:58:27.106 0.00753466 -0.0232888 1 -0.0498780 0.903545
OMEGA.2012-09-11T02:00:07.106 -0.00372042 -0.0140974 1 -0.0489040 0.921407
OMEGA.2011-09-27T01:28:39.438 0.00146073 0.00560616 1 -0.00401100 0.982608
OMEGA.2011-09-27T03:41:41.876 -0.0207943 0.00714102 0 0.00176700 1.27376
OMEGA.2011-09-27T03:43:10.046 -0.0145632 -0.0154999 0 0.00224400 1.34253
OMEGA.2011-08-24T05:17:26.540 0.000921819 -0.0106023 1 0.00319800 1.13683
OMEGA.2011-08-24T05:18:56.612 -0.00216123 -0.0364166 1 0.00444400 1.24002
OMEGA.2011-09-19T01:30:49.442 0.00634216 0.0507920 1 -0.00383400 0.917498
OMEGA.2011-09-19T01:32:23.663 0.00851375 0.0623249 1 -0.00380900 0.861270
OMEGA.2011-09-05T01:40:00.408 -0.0139281 -0.0572927 1 0.0171440 0.778746
OMEGA.2011-09-05T01:41:29.859 -0.0178746 -0.0234111 1 0.0194860 0.835417
OMEGA.2012-09-21T01:31:42.778 0.0465733 0.0123063 1 -0.0140180 0.991010
OMEGA.2012-09-21T01:33:07.768 0.0237251 -0.0239439 1 -0.0226120 0.908600
OMEGA.2011-08-24T02:31:37.032 0.0157752 0.0262258 1 -4.00000e-05 0.848204
OMEGA.2011-08-24T02:33:01.893 0.0206998 0.0200234 1 4.00000e-05 0.907748
OMEGA.2011-08-24T03:35:53.410 0.0392034 0.00757741 1 -0.00220700 0.906870
OMEGA.2011-08-24T03:37:37.431 0.0544118 0.00338125 1 0.00220700 0.961089
OMEGA.2011-08-27T01:59:04.331 0.000184264 -0.0158778 0 0.00132700 1.55819
OMEGA.2011-08-27T02:00:33.712 -0.00876953 -0.0130226 0 0.000301000 1.52340
OMEGA.2011-09-23T02:37:57.818 -0.0266633 -0.0148511 1 -0.00120000 0.899626
OMEGA.2011-09-23T02:39:25.929 0.000550578 0.00281984 1 -0.000428000 0.983629
OMEGA.2011-11-14T01:49:07.084 0.0198918 -0.0110748 1 0.0192180 1.34808
OMEGA.2011-11-14T01:50:36.955 0.00882042 0.00663982 1 0.0142930 1.24207
OMEGA.2011-11-21T01:52:19.905 0.0118255 0.00650987 1 -0.0174660 0.940253
OMEGA.2011-11-21T01:53:49.866 0.0111217 0.000483091 1 -0.0160450 0.962687
OMEGA.2011-09-23T03:39:49.105 -0.0279282 -0.00611689 1 0.000793000 0.978745
OMEGA.2011-09-23T03:41:14.715 -0.00941974 0.000264490 1 -0.000793000 0.909646
OMEGA.2011-09-23T05:37:19.274 -0.0156387 0.000477541 0 0.00996200 1.36688
OMEGA.2011-09-23T05:38:44.165 -0.0217238 0.00303926 0 0.00731700 1.30183
OMEGA.2011-11-18T02:02:33.236 0.0612794 0.0332317 1 0.00429600 0.925428
OMEGA.2011-11-18T02:03:58.967 0.0725078 0.0719245 1 0.00957200 1.09092
OMEGA.2011-11-22T01:27:08.556 0.0143166 -0.000166003 1 -0.0163590 0.991308
OMEGA.2011-11-22T01:28:34.077 0.0142943 -0.00212917 1 -0.0147880 0.922727
OMEGA.2011-08-21T02:37:41.728 0.0674570 -0.0305755 1 -0.0145600 1.18756
OMEGA.2011-08-21T02:39:25.430 0.0689266 -0.0254053 1 -0.0129490 1.10674
OMEGA.2012-07-24T05:40:29.265 0.0628728 0.0121353 1 0.0141810 0.993927
OMEGA.2012-07-24T05:42:10.055 0.0455546 0.00847282 1 0.0133280 1.04220
OMEGA.2011-08-28T02:28:19.705 0.0160470 0.0211277 1 -0.00637500 1.16963
OMEGA.2011-08-28T02:29:44.546 -0.000575210 0.00470881 1 -0.00335900 1.22073
OMEGA.2011-09-24T03:38:54.457 -0.0628469 0.0750264 1 0.00401700 0.901520
OMEGA.2011-09-24T03:40:19.517 -0.0585178 0.0679610 1 0.00571800 0.919735
OMEGA.2012-06-28T08:32:31.326 -0.00972461 0.0127701 1 0.00325300 0.992628
OMEGA.2012-06-28T08:34:02.887 -0.00249782 0.0196717 1 -0.00325300 1.04791
OMEGA.2012-06-28T09:49:10.148 -0.00972481 0.0172587 1 -0.000155000 0.730790
OMEGA.2012-06-28T09:50:39.179 -0.0135961 0.0225143 1 0.000155000 0.798803
OMEGA.2012-07-19T05:14:44.961 -0.00518475 -0.00846443 1 -0.00153600 0.740671
OMEGA.2012-07-19T05:16:10.362 0.0121806 -0.0114416 1 0.00153600 0.832822
OMEGA.2012-09-10T06:01:27.973 0.0367766 -0.0272698 1 -0.0152190 1.18335
OMEGA.2012-09-10T06:03:13.044 0.00943574 -0.0138399 1 -0.0127360 1.38035
OMEGA.2013-10-06T01:14:34.676 -0.00580984 0.0248132 1 0.0131890 1.40920
OMEGA.2013-10-06T01:16:18.956 0.0145650 0.0244887 1 0.0147670 1.53109
OMEGA.2012-06-30T08:16:12.599 0.0617515 -0.101444 1 0.0339250 0.760855
OMEGA.2012-06-30T08:17:43.759 0.0876785 -0.125105 1 0.0309810 0.787284
OMEGA.2012-07-27T04:41:28.334 0.0169119 0.00306564 1 -0.0326570 1.28096
OMEGA.2012-07-27T04:42:58.005 -0.00103168 0.0164174 0 -0.0322490 1.28858
OMEGA.2012-05-28T09:38:10.284 0.0118338 0.0119404 1 -0.00126500 0.708262
OMEGA.2012-05-28T09:39:41.714 0.0182800 0.00948576 1 0.00126500 0.653448
OMEGA.2011-09-19T05:46:38.304 0.00564727 0.0116699 1 -0.000971000 0.573424
OMEGA.2011-09-19T05:48:03.835 0.00403752 -0.0122632 1 0.000971000 0.593159
OMEGA.2011-11-26T01:47:02.828 -0.00981550 -0.00763418 1 -0.00251600 0.990471
OMEGA.2011-11-26T01:48:35.389 0.0179224 -0.0320829 1 0.00251600 0.951921
OMEGA.2011-08-31T02:41:32.623 -0.122947 0.0313089 0 0.000225000 1.50999
OMEGA.2011-08-31T02:43:16.464 -0.0509403 0.0595933 1 -0.000835000 1.35582
OMEGA.2012-07-19T07:38:08.815 -0.00611090 0.00872708 1 -0.000329000 0.762992
OMEGA.2012-07-19T07:39:52.115 0.000821238 0.000126620 1 0.000938000 0.874892
OMEGA.2011-09-14T01:41:38.330 -0.0164261 -0.0146093 1 0.00239500 0.641872
OMEGA.2011-09-14T01:43:06.851 0.0275901 -0.000939905 1 0.00191600 0.605845
OMEGA.2011-09-20T05:24:49.072 -0.00213658 0.0128855 1 -0.00339500 0.602219
OMEGA.2011-09-20T05:26:14.063 -0.00425134 0.00749873 1 -0.000916000 0.554270
OMEGA.2012-09-19T03:51:37.084 0.00498956 0.0221891 1 -0.00146500 0.750524
OMEGA.2012-09-19T03:53:06.854 0.00187821 0.00114472 1 0.00146500 0.748977
OMEGA.2012-08-05T05:13:30.607 -0.00506528 0.0246031 1 -0.0192770 0.981653
OMEGA.2012-08-05T05:14:55.697 0.00772504 0.0113535 1 -0.0203970 0.893925
OMEGA.2012-08-24T03:36:25.868 0.0165703 -0.00866959 1 0.0193650 0.965898
OMEGA.2012-08-24T03:37:56.119 0.0135424 0.000347806 1 0.0203080 1.06681
OMEGA.2012-09-19T05:00:11.315 -0.0182953 0.0128037 0 0.00800600 1.60863
OMEGA.2012-09-19T05:01:36.305 0.0371668 0.00356495 0 0.00769200 1.44996
OMEGA.2012-09-20T03:17:37.085 0.0345560 0.00838772 1 -0.00698200 0.823301
OMEGA.2012-09-20T03:19:05.926 0.0707551 0.00732648 1 -0.00871600 0.781156
OMEGA.2012-10-11T03:14:10.228 -0.0296257 0.0203496 1 0.00150800 1.28318
OMEGA.2012-10-11T03:15:51.188 -0.00199290 -0.00194067 1 -0.00150800 1.05172
OMEGA.2012-08-18T03:37:01.252 0.00407235 -0.0179957 1 -0.000149000 1.23037
OMEGA.2012-08-18T03:38:26.652 -0.0136915 -0.00914778 1 0.000149000 1.34271
OMEGA.2011-09-25T05:12:46.719 -0.00420021 -0.0236101 1 -0.00117900 0.674820
OMEGA.2011-09-25T05:14:18.240 0.0175541 -0.00905718 1 0.00117900 0.772910
OMEGA.2011-08-28T03:31:17.293 0.00119919 0.0157183 1 -0.000253000 0.850034
OMEGA.2011-08-28T03:32:42.263 0.00965910 -0.00140065 1 0.000253000 0.914351
OMEGA.2011-09-25T02:11:39.174 0.0261378 0.0361468 1 -5.80000e-05 0.825544
OMEGA.2011-09-25T02:13:07.804 0.0114309 0.0306238 1 5.80000e-05 0.813462
OMEGA.2011-08-30T03:53:45.385 0.00796777 0.00804180 1 0.0508870 0.917212
OMEGA.2011-08-30T03:55:29.195 0.00534087 0.00758960 1 0.0520410 0.891011
OMEGA.2012-06-21T07:08:18.051 0.0160689 -0.00314644 0 -0.0461690 1.78472
OMEGA.2012-06-21T07:10:01.721 0.0157543 -0.00271765 0 -0.0483730 1.40383
OMEGA.2012-07-26T07:39:40.111 0.00437332 0.000493311 1 -0.00656200 0.604385
OMEGA.2012-07-26T07:41:24.882 -7.36608e-05 -0.000475918 1 -0.00182400 0.696615
OMEGA.2011-08-17T06:30:24.883 -0.00934762 0.0332899 1 -0.00529000 0.782194
OMEGA.2011-08-17T06:31:53.644 -0.0454805 0.0636405 1 0.00529000 1.07395
OMEGA.2011-08-29T03:09:57.974 0.0258089 -0.0152674 1 -0.00272600 0.791798
OMEGA.2011-08-29T03:11:27.835 0.0432944 -0.0120932 1 0.000859000 0.844358
OMEGA.2011-09-30T02:57:56.755 -0.00325849 -0.0271620 0 0.0152930 1.39002
OMEGA.2011-09-30T02:59:26.575 0.0184054 -0.0266921 0 0.0154840 1.29191
OMEGA.2011-10-02T04:34:06.770 0.00998546 0.00563399 1 -0.0142150 0.917554
OMEGA.2011-10-02T04:35:37.381 0.00560009 -0.00921037 1 -0.0146950 0.908587
OMEGA.2012-07-15T06:16:09.745 0.00470481 0.00694358 1 0.00326500 1.20529
OMEGA.2012-07-15T06:17:34.885 -0.00251813 0.00825599 1 -0.00326500 0.831922
OMEGA.2011-09-28T04:49:39.739 -0.0375986 -0.0396212 1 0.00250300 1.01668
OMEGA.2011-09-28T04:51:06.181 -0.0541529 -0.00289213 1 -0.00250300 0.786503
OMEGA.2011-08-29T02:08:38.298 0.0341524 -0.0109328 1 0.00889700 0.997092
OMEGA.2011-08-29T02:10:18.479 0.0382010 -0.0127827 1 0.0117360 1.03557
OMEGA.2012-09-08T02:17:26.864 -0.00665006 -0.000240762 1 -0.0128670 1.11422
OMEGA.2012-09-08T02:19:10.085 -0.000337887 0.00115874 1 -0.00776600 1.01175
OMEGA.2012-05-16T09:56:23.313 0.0173982 -0.0106247 1 0.00150600 1.15006
OMEGA.2012-05-16T09:57:51.994 0.00602182 -0.0273683 1 -0.00150600 1.31502
OMEGA.2011-09-29T03:06:47.204 0.000763676 0.00855825 1 0.0225450 1.13438
OMEGA.2011-09-29T03:08:17.075 -0.0190137 -0.00429934 1 0.0265740 1.32025
OMEGA.2011-11-23T01:41:47.577 0.0157052 -0.0112367 1 -0.0189030 1.57660
OMEGA.2011-11-23T01:43:21.308 -0.00857581 -0.0118521 1 -0.0302150 1.44046
OMEGA.2011-10-03T04:39:02.217 0.0320839 0.0938260 1 -0.000397000 0.658445
OMEGA.2011-10-03T04:40:26.938 0.0472438 0.0682549 1 0.000397000 0.609484
OMEGA.2012-05-31T08:23:29.665 0.0196106 -0.00465103 1 -0.000770000 0.795035
OMEGA.2012-05-31T08:24:58.276 0.0268050 0.00371915 1 0.000770000 0.782145
OMEGA.2011-08-28T01:29:36.281 0.0243622 -0.0116626 0 -0.0647720 2.09562
OMEGA.2011-08-28T01:31:19.872 0.00556036 -0.0113825 0 -0.0564360 2.27375
OMEGA.2011-09-26T05:21:21.699 0.000771052 -0.00245349 1 0.0197310 1.21394
OMEGA.2011-09-26T05:23:01.540 0.00562943 -0.00614149 1 0.0160130 1.14214
OMEGA.2011-11-20T02:10:28.360 0.0498827 0.0247451 1 -0.0159900 1.02999
OMEGA.2011-11-20T02:12:12.041 0.0364479 0.0198575 1 -0.0173610 1.07805
OMEGA.2012-06-18T08:06:07.627 -0.00507996 0.000795472 0 0.0578880 1.79797
OMEGA.2012-06-18T08:07:51.307 -0.00238401 0.000726221 0 0.0609260 1.99756
OMEGA.2011-09-27T04:40:36.870 -0.0261703 -0.0209792 1 0.000161000 0.939896
OMEGA.2011-09-27T04:42:01.511 -0.0265753 -0.00809231 1 -0.000161000 0.964011
OMEGA.2011-09-19T03:11:39.462 0.00888771 0.0198767 1 -0.000856000 0.749457
OMEGA.2011-09-19T03:13:14.153 -0.00107674 0.0126909 1 0.000856000 0.697566
OMEGA.2013-07-01T09:13:31.419 0.00724541 0.0158176 1 -0.00104500 0.865639
OMEGA.2013-07-01T09:15:01.459 0.00617559 0.00439359 1 0.00104500 0.928457
OMEGA.2011-09-20T01:30:39.534 0.0147223 0.00266215 1 -0.000594000 0.793041
OMEGA.2011-09-20T01:32:04.365 0.0403286 0.00349012 1 0.000594000 0.764624
OMEGA.2011-08-30T02:42:50.973 0.0290297 0.000112709 1 -0.00587100 0.924802
OMEGA.2011-08-30T02:44:30.854 0.0252434 -0.00824047 1 -0.00228700 1.08127
OMEGA.2012-06-21T09:36:23.509 0.00566476 -0.000368728 1 0.00433700 1.30167
OMEGA.2012-06-21T09:38:04.669 0.00524356 0.0123041 1 0.00382100 1.34428
OMEGA.2013-06-21T09:10:42.489 -0.0685690 0.0406160 0 0.0116860 1.31515
OMEGA.2013-06-21T09:12:11.748 -0.0868889 0.0220950 0 0.0133450 1.40567
OMEGA.2013-07-02T07:28:03.791 -0.0352313 -0.0153719 1 -0.0149360 0.667757
OMEGA.2013-07-02T07:29:33.791 -0.0446239 0.00431811 1 -0.0100950 0.748332
OMEGA.2011-09-24T02:32:15.357 -0.00470965 -0.00678294 0 0.0245480 1.66687
OMEGA.2011-09-24T02:33:46.088 -0.00445818 -0.000178291 0 0.0281410 1.56330
OMEGA.2011-11-25T01:34:45.899 0.0306092 -0.0109792 1 -0.0265610 0.990320
OMEGA.2011-11-25T01:36:16.060 0.0191146 0.000986234 1 -0.0261280 1.01337
OMEGA.2011-10-02T03:16:00.474 -0.00497826 -0.0199984 1 0.000323000 1.13450
OMEGA.2011-10-02T03:17:25.395 -0.00591549 -0.0337034 1 -0.000323000 1.06999
OMEGA.2011-09-24T00:57:57.202 0.0365634 -0.0422534 0 0.0422700 1.20704
OMEGA.2011-09-24T00:59:22.422 0.0223559 -0.0568559 1 0.0416230 1.13511
OMEGA.2012-06-22T07:57:06.835 0.00894728 0.0292828 1 -0.0403810 0.676973
OMEGA.2012-06-22T07:58:31.625 -0.0249083 0.0115346 1 -0.0435120 0.652672
OMEGA.2011-08-21T03:44:14.117 0.0248934 0.00178052 1 0.0462880 1.20089
OMEGA.2011-08-21T03:45:57.749 0.0268240 0.00826620 1 0.0458670 1.09168
OMEGA.2012-09-11T02:02:10.637 -9.77493e-05 -0.0275215 1 -0.0487420 1.00440
OMEGA.2012-09-11T02:03:50.667 0.00364832 -0.00911129 1 -0.0434140 1.18248
OMEGA.2011-09-27T03:44:34.838 -0.0325227 -0.0197700 1 0.00245200 1.13625
OMEGA.2011-09-27T03:46:03.088 -0.000425374 -0.0254139 1 -0.00245200 1.16181
OMEGA.2011-11-14T01:52:28.316 0.00336360 0.00491896 1 0.0162180 1.41229
OMEGA.2011-11-14T01:54:02.757 0.00813619 -0.00493057 0 0.0181940 1.65981
OMEGA.2011-11-21T01:55:49.267 0.00528900 0.000608870 1 -0.0165020 1.02290
OMEGA.2011-11-21T01:57:22.888 -0.00540248 0.00266265 1 -0.0179100 1.02120
OMEGA.2011-09-23T03:42:39.756 -0.0141351 -0.00279656 1 0.000950000 0.893034
OMEGA.2011-09-23T03:44:08.188 -0.0155813 -0.0110152 1 -0.000950000 0.903950
OMEGA.2011-09-23T05:40:13.466 -0.0394178 0.0115917 0 0.0100410 1.37076
OMEGA.2011-09-23T05:41:38.667 -0.0159939 0.0122016 0 0.00940600 1.27736
OMEGA.2011-11-18T02:05:47.378 0.164062 0.0209728 1 0.00733200 1.07561
OMEGA.2011-11-18T02:07:13.079 0.120365 0.0391779 1 0.00450100 0.962993
OMEGA.2011-11-22T01:30:26.668 0.0349124 -0.00905962 1 -0.0148110 0.963213
OMEGA.2011-11-22T01:31:52.108 0.0147969 0.00502187 1 -0.0164700 0.967009
OMEGA.2011-08-21T02:41:05.291 0.0895387 -0.0242389 1 -0.0174070 1.12633
OMEGA.2011-08-21T02:42:45.712 0.0853430 -0.0182512 1 -0.0148470 1.12330
OMEGA.2012-07-24T05:44:22.366 0.0519950 0.0122512 1 0.0173060 1.01700
OMEGA.2012-07-24T05:46:07.306 0.0492622 0.0177224 1 0.0149480 1.01410
OMEGA.2011-08-28T02:31:09.397 0.00730403 0.00530070 0 -0.00307600 1.69268
OMEGA.2011-08-28T02:32:34.628 -0.0218760 -0.0349766 0 -0.00118200 1.70875
OMEGA.2011-09-24T03:41:44.439 -0.0482776 0.105929 1 0.00163100 0.867364
OMEGA.2011-09-24T03:43:09.579 -0.0554302 0.0692342 1 0.00262700 0.882576
OMEGA.2011-08-24T05:20:26.792 -0.0437380 -0.0454626 0 0.00932200 1.41350
OMEGA.2011-08-24T05:22:00.433 0.0117875 -0.0363925 1 0.00343400 1.26817
OMEGA.2011-09-19T01:33:53.804 -0.00251792 0.0646032 1 -0.00719500 0.855978
OMEGA.2011-09-19T01:35:24.816 -0.00677926 0.0739498 1 -0.00556000 0.812765
OMEGA.2011-09-05T01:42:54.910 -0.0116364 -0.0688158 1 0.0173770 0.779312
OMEGA.2011-09-05T01:44:19.950 -0.00154767 -0.0702053 1 0.0153580 0.761040
OMEGA.2012-09-21T01:35:06.018 0.00927816 -0.0179110 1 -0.0181350 0.961560
OMEGA.2012-09-21T01:36:30.838 0.0815562 -0.00658236 1 -0.0146000 0.966567
OMEGA.2011-08-24T02:34:30.704 0.0404380 0.0305407 1 0.00123100 0.883549
OMEGA.2011-08-24T02:35:55.635 0.0182733 0.0138509 1 -0.00123100 0.906982
OMEGA.2011-08-24T03:39:20.092 0.0458221 0.0142495 1 -0.00190800 0.985618
OMEGA.2011-08-24T03:41:00.013 0.0426790 0.0140091 1 0.00190800 1.12229
OMEGA.2011-08-27T02:01:58.563 -0.00247238 -0.0153685 0 0.00232600 1.59113
OMEGA.2011-08-27T02:03:24.014 0.00616172 -0.0427790 0 0.000673000 1.55694
OMEGA.2011-09-23T02:40:50.920 0.0125725 -0.0227888 1 -0.00117900 0.958021
OMEGA.2011-09-23T02:42:19.551 -0.0219528 -0.0139154 1 -0.00182000 0.970774
OMEGA.2012-06-28T08:38:29.438 -0.0194982 -0.00144301 1 0.000974000 0.894988
OMEGA.2012-06-28T08:40:05.358 -0.0120073 0.00394607 1 -0.000974000 0.952850
OMEGA.2012-06-28T09:52:56.959 -0.00246520 0.00203106 1 0.000290000 0.735130
OMEGA.2012-06-28T09:54:25.059 -0.00291454 0.0260627 1 -0.000290000 0.723264
OMEGA.2012-07-19T05:18:10.492 -0.00389038 -1.83802e-05 1 -8.90000e-05 0.805169
OMEGA.2012-07-19T05:19:36.312 0.00345009 -0.00910952 1 8.90000e-05 0.731708
OMEGA.2012-09-10T06:05:25.014 0.0242313 -0.0208572 1 0.101208 1.17344
OMEGA.2012-09-10T06:07:05.765 0.0237562 -0.0196805 1 0.101099 1.32670
OMEGA.2013-10-06T01:18:03.226 -0.0399714 0.0147519 0 -0.328862 1.49942
OMEGA.2013-10-06T01:19:47.617 0.0547910 0.0194971 1 0.126555 1.53269
OMEGA.2012-06-30T08:22:30.780 0.0808004 -0.0731789 1 0.0325880 0.728322
OMEGA.2012-06-30T08:24:00.160 0.0595611 -0.0859886 1 0.0283090 0.725345
OMEGA.2012-07-27T04:45:01.644 -0.00239814 0.0143020 1 -0.0304730 1.18265
OMEGA.2012-07-27T04:46:27.424 -0.0238892 0.0114289 1 -0.0304240 1.19603
OMEGA.2011-11-20T05:48:06.720 0.0199278 -0.00787105 1 -0.000438000 1.30668
OMEGA.2011-11-20T05:49:36.731 0.0279487 -0.00671404 1 0.000438000 1.21560
OMEGA.2011-11-05T06:57:07.094 -0.0357806 0.0389602 1 -8.00000e-05 0.582328
OMEGA.2011-11-05T06:58:32.645 -0.0107415 -0.0306386 1 8.00000e-05 0.663869
